tripadvisor_id,name,thumbnail,longitude,latitude,city,state,country,address,price,currency_code,rating,popularity,subcategory,detail_url,weekday_hours,product_website
7489871,Live&Sound Bar Chatchu,,139.84209,35.704033,tokyo,Edogawa,Asia/Tokyo,"3-13-12 Hirai, Edogawa Tokyo Prefecture",0,JPY,,0,"['bar', 'pub']",https://www.tripadvisor.com/Restaurant_Review-g1066445-d7489871-Reviews-Live_Sound_Bar_Chatchu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
9899291,Satsuki,,139.74037,35.60079,tokyo,Shinagawa,Asia/Tokyo,"2-15-22 Higashi Oi, Shinagawa 140-0011 Tokyo Prefecture",0,JPY,,0,[],https://www.tripadvisor.com/Restaurant_Review-g1066854-d9899291-Reviews-Satsuki-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
1659022,Suisho,,139.89334,35.703068,tokyo,Edogawa,Asia/Tokyo,"1-2-3 Yagochi, Edogawa 132-0002 Tokyo Prefecture",0,JPY,3.0,1,['chinese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d1659022-Reviews-Suisho-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
13161905,Toshimaya,https://media-cdn.tripadvisor.com/media/photo-o/17/03/4b/b5/caption.jpg,139.74,35.702724,tokyo,Shinjuku,Asia/Tokyo,"4-8 Kagurazaka Kagurazaka AGE Bldg. 1F, Shinjuku 162-0825 Tokyo Prefecture",0,JPY,3.5,6,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066457-d13161905-Reviews-Toshimaya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,https://toshimaya.owst.jp/
4946051,Yayoiken Toyosu,https://media-cdn.tripadvisor.com/media/photo-o/1c/6d/7b/0b/caption.jpg,139.79843,35.6521,tokyo,Toyosu,Asia/Tokyo,"5-6-36 SIA Toyosu Prime Square 205, Toyosu, Koto 135-0061 Tokyo Prefecture",0,JPY,3.5,12,[],https://www.tripadvisor.com/Restaurant_Review-g14134359-d4946051-Reviews-Yayoiken_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 10:00 - 23:00', 'Tuesday: 10:00 - 23:00', 'Wednesday: 10:00 - 23:00', 'Thursday: 10:00 - 23:00', 'Friday: 10:00 - 23:00', 'Saturday: 10:00 - 23:00', 'Sunday: 10:00 - 23:00']",https://www.yayoiken.com/store/detail.php?store_id=3450
24182852,Authentic Sichuan Cuisine Mala Sensei,,139.79807,35.65212,tokyo,Toyosu,Asia/Tokyo,"5-6-36 Toyosu Prime Square 2F, Toyosu, Koto 135-0061 Tokyo Prefecture",2,JPY,,0,[],https://www.tripadvisor.com/Restaurant_Review-g14134359-d24182852-Reviews-Authentic_Sichuan_Cuisine_Mala_Sensei-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:00 - 15:00,  17:00 - 23:00', 'Tuesday: 11:00 - 15:00,  17:00 - 23:00', 'Wednesday: 11:00 - 15:00,  17:00 - 23:00', 'Thursday: 11:00 - 15:00,  17:00 - 23:00', 'Friday: 11:00 - 15:00,  17:00 - 23:00', 'Saturday: 11:00 - 15:00,  17:00 - 23:00', 'Sunday: 11:00 - 15:00,  17:00 - 23:00']",https://www.instagram.com/marasensei2022/
9912148,Tochinoki,,139.73616,35.554848,tokyo,Ota,Asia/Tokyo,"3-17-3 Nishi Kojiya, Ota 144-0034 Tokyo Prefecture",0,JPY,,0,"['japanese', 'kappo']",https://www.tripadvisor.com/Restaurant_Review-g1066454-d9912148-Reviews-Tochinoki-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
1677276,Galonda Takeshiba,https://media-cdn.tripadvisor.com/media/photo-o/07/c5/0b/82/caption.jpg,139.76251,35.65283,tokyo,Minato,Asia/Tokyo,"1-16-1 Kaigan New Pier Takeshiba South Tower 3F, Minato 105-0022 Tokyo Prefecture",2,JPY,4.0,14,['indian'],https://www.tripadvisor.com/Restaurant_Review-g1066451-d1677276-Reviews-Galonda_Takeshiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:30 - 13:30', 'Tuesday: 11:30 - 13:30', 'Wednesday: 11:30 - 13:30', 'Thursday: 11:30 - 13:30', 'Friday: 11:30 - 13:30', 'Saturday: Closed', 'Sunday: Closed']",
2658457,Numazu Uogashizushi Haneda Airport,https://media-cdn.tripadvisor.com/media/photo-o/02/7b/53/3e/12-04-02.jpg,139.7889,35.551144,tokyo,Ota,Asia/Tokyo,"3-4-2 Hanedakuko 4th Floor, Airport Terminal 2 Station, Tokyo International Airport, Ota 144-0041 Tokyo Prefecture",2,JPY,3.5,91,"['japanese', 'sushi', 'seafood']",https://www.tripadvisor.com/Restaurant_Review-g1066454-d2658457-Reviews-Numazu_Uogashizushi_Haneda_Airport-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,http://www.uogashizushi.co.jp/shop/o-shop/hanedakuko/
13062602,Doutor Coffee Shop Holmes Kasai,,139.88333,35.65351,tokyo,Edogawa,Asia/Tokyo,"9-3-6 Higashikasai, Edogawa 134-0084 Tokyo Prefecture",0,JPY,3.5,2,['cafe'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d13062602-Reviews-Doutor_Coffee_Shop_Holmes_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 10:00 - 20:00', 'Tuesday: 10:00 - 20:00', 'Wednesday: 10:00 - 20:00', 'Thursday: 10:00 - 20:00', 'Friday: 10:00 - 20:00', 'Saturday: 10:00 - 20:00', 'Sunday: 10:00 - 20:00']",
8076742,Brunnen,https://media-cdn.tripadvisor.com/media/photo-o/07/da/51/c5/getlstd-property-photo.jpg,139.84412,35.704166,tokyo,Edogawa,Asia/Tokyo,"3-22-3 Hirai, Edogawa 132-0035 Tokyo Prefecture",0,JPY,4.5,2,['wine_bar'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d8076742-Reviews-Brunnen-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,http://www.german-wine.jp
9886903,Tomo,,139.87471,35.652992,tokyo,Edogawa,Asia/Tokyo,"2-13-4 Minami Kasai, Edogawa 134-0085 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d9886903-Reviews-Tomo-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
14746404,Choi Matsu,,139.84528,35.70351,tokyo,Edogawa,Asia/Tokyo,"2-16-18 Hirai, Edogawa 132-0035 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d14746404-Reviews-Choi_Matsu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
9899346,Satsumakko Ramen Shop Shinozaki,,139.90338,35.703156,tokyo,Edogawa,Asia/Tokyo,"6-4-11 Shinozakimachi, Edogawa 133-0061 Tokyo Prefecture",0,JPY,2.0,1,['asian'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d9899346-Reviews-Satsumakko_Ramen_Shop_Shinozaki-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
9956408,Isshin,,139.74007,35.599667,tokyo,Shinagawa,Asia/Tokyo,"2-19-6 Higashi Oi, Shinagawa 140-0011 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066854-d9956408-Reviews-Isshin-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
1660599,Bliss,https://media-cdn.tripadvisor.com/media/photo-o/0a/86/b8/e6/photo1jpg.jpg,139.78992,35.702114,tokyo,Taito,Asia/Tokyo,"2-2-6 Kuramae, Taito 111-0051 Tokyo Prefecture",1,JPY,3.5,3,['indian'],https://www.tripadvisor.com/Restaurant_Review-g1066461-d1660599-Reviews-Bliss-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,https://www.facebook.com/%E3%83%96%E3%83%AA%E3%82%B9-%E8%94%B5%E5%89%8D%E5%BA%97-509569052471096/
7489854,Shiretoko,https://media-cdn.tripadvisor.com/media/photo-o/07/c1/e3/ff/caption.jpg,139.88562,35.703045,tokyo,Edogawa,Asia/Tokyo,"1-2-1 Niihori, Edogawa 132-0001 Tokyo Prefecture",0,JPY,4.0,11,"['japanese', 'international']",https://www.tripadvisor.com/Restaurant_Review-g1066445-d7489854-Reviews-Shiretoko-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:00 - 14:00,  17:00 - 22:30', 'Tuesday: 11:00 - 14:00,  17:00 - 22:30', 'Wednesday: Closed', 'Thursday: 11:00 - 14:00,  17:00 - 22:30', 'Friday: 11:00 - 14:00,  17:00 - 22:30', 'Saturday: 11:00 - 14:00,  17:00 - 22:30', 'Sunday: 11:00 - 14:00,  17:00 - 22:30']",http://shiretoko.tokyo/about-resutran/
6963152,Sumibi Kushiuchi Yakitori Mai,,139.73914,35.55404,tokyo,Ota,Asia/Tokyo,"3-35-3 Nishikojiya, Ota 144-0034 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066454-d6963152-Reviews-Sumibi_Kushiuchi_Yakitori_Mai-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
14746542,Bian Mall,,139.85365,35.652107,tokyo,Edogawa,Asia/Tokyo,"1-4-2 Rinkai-Cho Tokyo Waterfront Hospital, Edogawa 134-0086 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d14746542-Reviews-Bian_Mall-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
13161884,Toritomo,,139.73651,35.55506,tokyo,Ota,Asia/Tokyo,"3-11-15 Nishikojiya, Ota 144-0034 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066454-d13161884-Reviews-Toritomo-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
5053678,Yuyu,,139.74017,35.702774,tokyo,Shinjuku,Asia/Tokyo,"3-5 Tsukudocho 2nd SK Bldg. 1F, Shinjuku 162-0821 Tokyo Prefecture",0,JPY,3.5,2,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066457-d5053678-Reviews-Yuyu-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
14795405,Dontaku,,139.73924,35.55505,tokyo,Ota,Asia/Tokyo,"3-9-15 Nishikojiya, Ota 144-0034 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066454-d14795405-Reviews-Dontaku-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
12030799,DC BBQ,https://media-cdn.tripadvisor.com/media/photo-o/10/bc/24/ed/caption.jpg,139.7369,35.65191,tokyo,Minato,Asia/Tokyo,"1-7-37 Minamiazabu 2F Olympic Inn Azabu, Minato 106-0047 Tokyo Prefecture",2,JPY,4.5,47,"['american', 'barbecue', 'dining_bars']",https://www.tripadvisor.com/Restaurant_Review-g1066451-d12030799-Reviews-DC_BBQ-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 07:00 - 10:00', 'Tuesday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00', 'Wednesday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00', 'Thursday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00', 'Friday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00', 'Saturday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00', 'Sunday: 07:00 - 10:00,  11:30 - 15:00,  17:00 - 22:00']",http://dc-bbq.com/
7490135,Tokyo Rinkai Hospital Gourmet Plaza,,139.85365,35.652103,tokyo,Edogawa,Asia/Tokyo,"1-4-2 Rinkaicho, Edogawa Tokyo Prefecture",0,JPY,3.0,1,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d7490135-Reviews-Tokyo_Rinkai_Hospital_Gourmet_Plaza-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
9933663,Kikuzushi,,139.73866,35.70285,tokyo,Shinjuku,Asia/Tokyo,"1-15 Shiroganecho, Shinjuku 162-0816 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066457-d9933663-Reviews-Kikuzushi-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
3827830,Choushimaru Oi,https://media-cdn.tripadvisor.com/media/photo-o/08/6c/a2/a4/caption.jpg,139.74008,35.603218,tokyo,Shinagawa,Asia/Tokyo,"3-6-15 Higashioi, Shinagawa 140-0011 Tokyo Prefecture",2,JPY,4.0,31,"['sushi', 'japanese']",https://www.tripadvisor.com/Restaurant_Review-g1066854-d3827830-Reviews-Choushimaru_Oi-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:00 - 21:00', 'Tuesday: 11:00 - 21:00', 'Wednesday: 11:00 - 21:00', 'Thursday: 11:00 - 21:00', 'Friday: 11:00 - 21:00', 'Saturday: 11:00 - 21:00', 'Sunday: 11:00 - 21:00']",https://stores.choushimaru.co.jp/146
1676958,Hyakumison Kosen,https://media-cdn.tripadvisor.com/media/photo-o/0f/6d/2a/cf/photo6jpg.jpg,139.7369,35.651974,tokyo,Minato,Asia/Tokyo,"Minamiazabu, Minato 106-0047 Tokyo Prefecture",0,JPY,4.5,6,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066451-d1676958-Reviews-Hyakumison_Kosen-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
9941209,Marlena,,139.77902,35.65281,tokyo,Harumi,Asia/Tokyo,"4-7-28, Harumi, Chuo 104-0053 Tokyo Prefecture",0,JPY,3.5,4,[],https://www.tripadvisor.com/Restaurant_Review-g14129643-d9941209-Reviews-Marlena-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
19777580,Star Limousine,,139.8728,35.65281,tokyo,Edogawa,Asia/Tokyo,"2-1-25 Minamikasai, Edogawa 134-0085 Tokyo Prefecture",0,JPY,,0,[],https://www.tripadvisor.com/Restaurant_Review-g1066445-d19777580-Reviews-Star_Limousine-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
3843677,Ristorante Salute Takeshiba,https://media-cdn.tripadvisor.com/media/photo-o/06/04/81/c6/ristorante-salute-takeshiba.jpg,139.7626,35.653145,tokyo,Minato,Asia/Tokyo,"1-16-1 Kaigan, Minato Tokyo Prefecture",0,JPY,3.5,15,['italian'],https://www.tripadvisor.com/Restaurant_Review-g1066451-d3843677-Reviews-Ristorante_Salute_Takeshiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:00 - 15:00', 'Tuesday: 11:00 - 22:30', 'Wednesday: 11:00 - 22:30', 'Thursday: 11:00 - 22:30', 'Friday: 11:00 - 22:30', 'Saturday: 11:00 - 22:30', 'Sunday: 11:00 - 22:00']",http://www.salute-takeshiba.jp
9896692,Yumean Edogawa Osugi,https://media-cdn.tripadvisor.com/media/photo-o/1a/d1/83/d8/caption.jpg,139.88097,35.70312,tokyo,Edogawa,Asia/Tokyo,"2-23-12 Osugi, Edogawa 132-0022 Tokyo Prefecture",0,JPY,3.5,2,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066445-d9896692-Reviews-Yumean_Edogawa_Osugi-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 10:00 - 02:00', 'Tuesday: 10:00 - 02:00', 'Wednesday: 10:00 - 02:00', 'Thursday: 10:00 - 02:00', 'Friday: 10:00 - 02:00', 'Saturday: 10:00 - 02:00', 'Sunday: 10:00 - 02:00']",
11771545,Tempura Arai,https://media-cdn.tripadvisor.com/media/photo-o/0d/89/a8/ab/caption.jpg,139.73996,35.702763,tokyo,Shinjuku,Asia/Tokyo,"4-8 Kagurazaka Kagurazaka Age Bldg. B1F, Shinjuku 162-0825 Tokyo Prefecture",4,JPY,4.0,7,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066457-d11771545-Reviews-Tempura_Arai-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,http://tempura-arai.jp/
7490048,Tachigui Soba Ban,https://media-cdn.tripadvisor.com/media/photo-o/11/1b/3f/09/photo0jpg.jpg,139.90208,35.703197,tokyo,Edogawa,Asia/Tokyo,"7-12-18 Shinozaki-Machi, Edogawa Tokyo Prefecture",0,JPY,4.0,5,[],https://www.tripadvisor.com/Restaurant_Review-g1066445-d7490048-Reviews-Tachigui_Soba_Ban-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
1685918,Tsunamachi Mitsui Club,https://media-cdn.tripadvisor.com/media/photo-o/0a/d3/10/fa/caption.jpg,139.74084,35.651783,tokyo,Mita,Asia/Tokyo,"2-3-7, Mita, Minato Tokyo Prefecture",0,JPY,4.5,28,['french'],https://www.tripadvisor.com/Restaurant_Review-g14129732-d1685918-Reviews-Tsunamachi_Mitsui_Club-Mita_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 09:30 - 19:00', 'Tuesday: 09:30 - 19:00', 'Wednesday: 09:30 - 19:00', 'Thursday: 09:30 - 19:00', 'Friday: 09:30 - 19:00', 'Saturday: 09:30 - 19:00', 'Sunday: 09:30 - 19:00']",http://tsunamachimitsuiclub.co.jp/
14015325,Coffee Wrights Kuramae,https://media-cdn.tripadvisor.com/media/photo-o/12/c3/89/1b/photo2jpg.jpg,139.78981,35.704063,tokyo,Taito,Asia/Tokyo,"4-20-2 Kuramae 1f, Taito 111-0051 Tokyo Prefecture",0,JPY,5.0,7,['cafe'],https://www.tripadvisor.com/Restaurant_Review-g1066461-d14015325-Reviews-Coffee_Wrights_Kuramae-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,http://wat-inc.jp/shop/coffee-wrights%E3%80%80%E8%94%B5%E5%89%8D/
1671782,Yamadenmaru,https://media-cdn.tripadvisor.com/media/photo-o/09/55/2b/6f/caption.jpg,139.90166,35.703003,tokyo,Edogawa,Asia/Tokyo,"7 12-21 Shinozakimachi, Edogawa 133-0061 Tokyo Prefecture",2,JPY,3.0,6,"['japanese', 'sushi']",https://www.tripadvisor.com/Restaurant_Review-g1066445-d1671782-Reviews-Yamadenmaru-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
20914005,Pastel De Vene,https://media-cdn.tripadvisor.com/media/photo-o/1b/68/5a/e6/caption.jpg,139.89677,35.653812,tokyo,Urayasu,Asia/Tokyo,"6-2-20 Horie, Urayasu 279-0041 Chiba Prefecture",0,JPY,5.0,1,[],https://www.tripadvisor.com/Restaurant_Review-g298162-d20914005-Reviews-Pastel_De_Vene-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,,https://www.facebook.com/pasteldevene
9938130,Kushi-Katsu Dinning 31,,139.73946,35.597755,tokyo,Shinagawa,Asia/Tokyo,"2-25-20 Higashi Oi Hana Bldg. B1F, Shinagawa 140-0011 Tokyo Prefecture",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066854-d9938130-Reviews-Kushi_Katsu_Dinning_31-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
1661631,Bimishokushukanezo,https://media-cdn.tripadvisor.com/media/photo-o/0a/44/90/9c/photo1jpg.jpg,139.76245,35.652992,tokyo,Minato,Asia/Tokyo,"1 16-1 Kaigan, Minato 105-0022 Tokyo Prefecture",0,JPY,4.5,6,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g1066451-d1661631-Reviews-Bimishokushukanezo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"['Monday: 11:30 - 14:30,  17:30 - 22:30', 'Tuesday: 11:30 - 14:30,  17:30 - 22:30', 'Wednesday: 11:30 - 14:30,  17:30 - 22:30', 'Thursday: 11:30 - 14:30,  17:30 - 22:30', 'Friday: 11:30 - 14:30,  17:30 - 22:30', 'Saturday: Closed', 'Sunday: Closed']",http://akr8961323072.owst.jp/
7492743,Korinbo,,139.73936,35.556763,tokyo,Ota,Asia/Tokyo,"2-1-20 Higashikojiya, Ota Tokyo Prefecture",0,JPY,,0,['chinese'],https://www.tripadvisor.com/Restaurant_Review-g1066454-d7492743-Reviews-Korinbo-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
21402161,Bliss Dining Bar,https://media-cdn.tripadvisor.com/media/photo-o/1c/58/f3/00/caption.jpg,139.78981,35.70201,tokyo,Taito,Asia/Tokyo,"__2-2-6, Taito Tokyo Prefecture",0,JPY,4.0,3,['indian'],https://www.tripadvisor.com/Restaurant_Review-g1066461-d21402161-Reviews-Bliss_Dining_Bar-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,
